id,text,data,score
141,@Beth_CEC tweeted: RT @benjaminback: A semifinal da Libertadores serÃ¡ entre #GrÃªmio x #RiverPlate e #Palmeiras x #Cruzeiro #fsradiobrasil,03/10/2018 16:15:00,
142,@Wilker1921 tweeted: RT @carolinacarli: Eu tÃ´ arrepiada com essa sinergia entre a torcida do Cruzeiro e os jogadores. Temos que acreditar e confiar SIM! Essa eqâ€¦,03/10/2018 16:14:00,
143,@wallescasouz tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:13:00,
144,"@caipiraofsteel tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:12:00,
145,@isaferreira_8 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:11:00,
146,@horta_11 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:11:00,
147,"@thiagocec1 tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:09:00,
148,"@VitorJoao61 tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:09:00,
149,@GusmaoKarolina tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:08:00,
150,@luc4s_bret tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:08:00,
151,@Luan_Q_C tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:08:00,
152,@benjaminback tweeted: A semifinal da Libertadores serÃ¡ entre #GrÃªmio x #RiverPlate e #Palmeiras x #Cruzeiro #fsradiobrasil,03/10/2018 16:07:00,
153,@anaclaralima__ tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:07:00,
154,@carlosandrenem tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:06:00,
155,"@clinxxxxx tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:06:00,
156,@Biel_Henrique11 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:05:00,
157,@Weundercontrll tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:03:00,
158,@oligundes tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:03:00,
159,@JPandru tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:03:00,
160,@Marcos__Silva__ tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:02:00,
161,"@matheusosanti tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:02:00,
162,"@Beth_CEC tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:01:00,
163,@nickolasm0 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:01:00,
164,@arthurgreggio tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:01:00,
165,"@_larisilvass tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:01:00,
166,"@eliel_soaress tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:01:00,
167,"@_anafrancad tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 16:00:00,
168,@guimbh01 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 16:00:00,
169,@J_Costta1 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:59:00,
170,@miilaeloy tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:59:00,
171,@Fernandomx1109 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:58:00,
172,@___barbarela tweeted: RT @carolinacarli: Eu tÃ´ arrepiada com essa sinergia entre a torcida do Cruzeiro e os jogadores. Temos que acreditar e confiar SIM! Essa eqâ€¦,03/10/2018 15:58:00,
173,@CRUZEIROteca tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:57:00,
174,@FbRibas tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:56:00,
175,@luccassshenriqu tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:56:00,
176,@BiaNevess tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:56:00,
177,@_thales_cunha tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:56:00,
178,@Joao_Paulo1921 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:56:00,
179,"@lariss_mrnd tweeted: RT @Alansilvalbsd: Espetacular o show da torcida do Raja Casablanca,o torcedor do #Cruzeiro tem que fazer essa mesma atmosfera nos jogos deâ€¦",03/10/2018 15:55:00,
180,@laskconi tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:53:00,
181,@gmvtijo tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:53:00,
182,@RickSwift22 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:53:00,
183,@Serumaninh0_0 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:53:00,
184,@SrXav1er tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:52:00,
185,@thecmilizer tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:51:00,
186,@blckbxr tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:51:00,
187,@tamarateixeiras tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:50:00,
188,@_maltinho tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:50:00,
189,@HonorSantos2 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:49:00,
190,@Lucas_Pessoa98 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:49:00,
191,@anaacleite tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:49:00,
192,@LuyanZambelo tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:48:00,
193,@Bob_Henrique19 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:47:00,
194,@DiegoAmericoss tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:47:00,
195,@oliveira_malai tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:46:00,
196,@murilo_en tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:46:00,
197,@pigmentada_ tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:46:00,
198,@Julia_Mt6 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:45:00,
199,@Lucas_rfr tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:45:00,
200,@estevao_santos_ tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:45:00,
201,@pedroleite20111 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:45:00,
202,@Sabrinne16 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:44:00,
203,@bielhrn tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:44:00,
204,@danielh33680341 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:43:00,
205,@fabinunes_04 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:43:00,
206,@AdriannoCEC tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:43:00,
207,@erickzaqa9 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:42:00,
208,@uai_kel tweeted: RT @HellenCec: AmanhÃ£ Ã© diaðŸ’™,03/10/2018 00:00:00,
209,A torcida estarÃ¡ com vocÃªs empurrando e incentivando ðŸ˜ðŸ’™,03/10/2018 00:00:00,
210,#QuintaAzul #LutaremosAtÃ©oFim #Cruzeiro https://t.co/â€¦Wed Oct 03 15:41:48 +0000 2018,03/10/2018 00:00:00,
211,@maumau_vasco tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:41:00,
212,@chico_teteu tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:41:00,
213,@peedro_98 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:40:00,
214,@igorcasteloo tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:40:00,
215,@lalalandtapioca tweeted: RT @carolinacarli: Eu tÃ´ arrepiada com essa sinergia entre a torcida do Cruzeiro e os jogadores. Temos que acreditar e confiar SIM! Essa eqâ€¦,03/10/2018 15:40:00,
216,@Rodrigo_Totte tweeted: Resumindo ... nÃ£o terÃ¡ audiÃªncia.... e posso ver meu #CRUZEIRO EM #Paz ? Paz nada .... aguenta coraÃ§Ã£o....â€¦ https://t.co/OMlD9liU6T,03/10/2018 15:40:00,
217,@KeilaSCAssis tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:40:00,
218,@SportBox_br tweeted: TÃ¡ chegando a hora!!!!,03/10/2018 00:00:00,
219,Participeâ€¦ https://t.co/QoyXeE6ZKMWed Oct 03 15:40:07 +0000 2018,03/10/2018 00:00:00,
220,@Viiana_Gabii tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:39:00,
221,"@thor6X1eterno tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 15:39:00,
222,@Joaorzk07 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:39:00,
223,@B_santtos12 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:38:00,
224,@mariaclarafreit tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:38:00,
225,"@richardlosferas tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 15:37:00,
226,@AmandaR_Pessoa tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:36:00,
227,@RoniFelipe7 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:36:00,
228,@Vitiin9TH tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:35:00,
229,@Andrade1921 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:35:00,
230,@RsfNayara tweeted: CruzeirÃ£o Cabuloso Sempre!!ðŸ’™ðŸ’™ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ‘ðŸ¾ðŸ–ðŸ¾ðŸ‘†ðŸ¾,03/10/2018 00:00:00,
231,#QuintaAzul,03/10/2018 00:00:00,
232,#lutaremosateofim,03/10/2018 00:00:00,
233,@Dedevital,03/10/2018 00:00:00,
234,@Leo_zagueiroâ€¦ https://t.co/8V32DeJISGWed Oct 03 15:34:28 +0000 2018,03/10/2018 00:00:00,
235,@LarissaKesia5 tweeted: RT @carolinacarli: Eu tÃ´ arrepiada com essa sinergia entre a torcida do Cruzeiro e os jogadores. Temos que acreditar e confiar SIM! Essa eqâ€¦,03/10/2018 15:34:00,
236,@lavinnia_cassia tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:33:00,
237,@juutuita tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:33:00,
238,@RafaelaBambirra tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:33:00,
239,@aninhalsc_ tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:32:00,
240,"@Juninho_Pains tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 15:32:00,
241,@gilmarassg tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:31:00,
242,@extreme_wj tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:31:00,
243,@cruzeiross tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:30:00,
244,@SaraHel58559025 tweeted: Ansiedade tÃ¡ batendo mais que SassÃ¡,03/10/2018 00:00:00,
245,#Libertadores2018,03/10/2018 00:00:00,
246,#VamosLaBestia,03/10/2018 00:00:00,
247,#CruzeiroWed Oct 03 15:30:46 +0000 2018,03/10/2018 00:00:00,
248,@Andrade1921 tweeted: RT @HellenCec: AmanhÃ£ Ã© diaðŸ’™,03/10/2018 00:00:00,
249,#QuintaAzul #LutaremosAtÃ©oFim #Cruzeiro https://t.co/â€¦Wed Oct 03 15:30:36 +0000 2018,03/10/2018 00:00:00,
250,@bimouraa_ tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:30:00,
251,@leandrobm8 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:30:00,
252,"@caduu01 tweeted: RT @Alansilvalbsd: Espetacular o show da torcida do Raja Casablanca,o torcedor do #Cruzeiro tem que fazer essa mesma atmosfera nos jogos deâ€¦",03/10/2018 15:29:00,
253,@Gtbs_ tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:29:00,
254,@sAd_cHeLlEs tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:28:00,
255,@cec_felps tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:28:00,
256,@coejulhao tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:27:00,
257,@geovanffs tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:27:00,
258,@gleidso85253135 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:27:00,
259,@__th4lles tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:26:00,
260,@Peiizer tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:26:00,
261,@RafaBarros93 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:26:00,
262,@luanchristian01 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:25:00,
263,@marcelarduarte tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:25:00,
264,@kauangmachado tweeted: RT @HellenCec: AmanhÃ£ Ã© diaðŸ’™,03/10/2018 00:00:00,
265,#QuintaAzul #LutaremosAtÃ©oFim #Cruzeiro https://t.co/â€¦Wed Oct 03 15:25:36 +0000 2018,03/10/2018 00:00:00,
266,@JaoVicttor28 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:25:00,
267,@pietraa_camille tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:25:00,
268,@HellenCec tweeted: AmanhÃ£ Ã© diaðŸ’™,03/10/2018 00:00:00,
269,#QuintaAzul #LutaremosAtÃ©oFim #Cruzeiro https://t.co/PDeMU8d99GWed Oct 03 15:25:04 +0000 2018,03/10/2018 00:00:00,
270,@bbmiranda10 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:25:00,
271,@Euvi6x1 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:24:00,
272,@Alfredofelix5 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:24:00,
273,@fe_msoares tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:24:00,
274,@dejota_6 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:24:00,
275,"@bbmiranda10 tweeted: RT @Victorgmsilva: DedÃ©, no Instagram: â€œquinta-feira vamos virar. Sangue nos olhos. Levanta de azul, se for tomar sua cerveja, toma ela azuâ€¦",03/10/2018 15:24:00,
276,@NicolasRodri_ tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:23:00,
277,@Dbravo_01 tweeted: RT @tefa_1921: O MITO CONVOCOU A NAÃ‡ÃƒO AZUL! #QuintaAzul @Cruzeiro #cruzeiro https://t.co/Wigm3lmWkH,03/10/2018 15:22:00,
